Calendar Day,Normative Stock Required,Receipt,Consumption,Monitored Capacity(coal),Electricity Generated_Coal,Electricity Generated_Nuclear,Electricity Generated_Hydro
2024-01-26,63163.05865977911,2522.82,2351.4,207775.51,3538.98,136.36,207.73000000000008
2024-01-25,63163.05865977911,2593.4700000000003,2433.85,207775.51,3722.769999999999,136.54,234.1700000000002
2024-01-24,63163.05865977911,2676.94,2449.68,207775.51,3727.480000000004,131.44,235.82000000000008
2024-01-23,63163.05865977911,2658.7,2441.81,207775.51,3694.6899999999982,133.93999999999997,239.06000000000003
2024-01-22,63163.05865977911,2657.809,2418.0,207775.51,3651.0099999999984,139.80999999999997,236.1100000000002
2024-01-21,63163.05865977911,2556.679,2412.95,207775.51,3630.3800000000015,141.94,219.29000000000016
2024-01-20,63163.05865977911,2536.089,2567.4,207775.51,3700.469999999996,141.36999999999998,230.30000000000013
2024-01-19,63163.05865977911,2576.229,2443.81,207775.51,3694.64,138.92999999999998,232.29000000000008
2024-01-18,63163.05865977911,2477.339,2439.86,207775.51,3692.3199999999993,133.55,220.55000000000013
2024-01-17,63163.05865977911,2496.675,2415.56,207775.51,3656.77,126.87,215.60000000000005
2024-01-16,63163.05865977911,2418.264,2386.39,207775.51,3608.1700000000033,120.25,209.54999999999987
2024-01-15,63163.05865977911,2632.47,2332.09,207775.51,3511.7199999999993,122.55,197.22999999999993
2024-01-14,62803.55267220662,2624.71,2314.34,207775.51,3483.5099999999966,125.27,188.65
2024-01-13,62803.55267220662,2432.69,2436.04,207625.51,3668.2100000000023,132.36999999999998,205.50999999999996
2024-01-12,62803.55267220662,2603.03,2383.83,206825.51,3593.05,132.05999999999997,193.27
2024-01-11,62803.55267220662,2555.31,2346.01,206825.51,3525.250000000003,127.49,182.79
2024-01-10,62803.55267220662,2578.71,2351.19,206825.51,3504.509999999996,132.49999999999997,208.36
2024-01-09,62803.55267220662,2422.94,2318.96,206825.51,3460.3700000000013,133.71999999999997,188.23999999999995
2024-01-08,62803.55267220662,2601.25,2322.56,206825.51,3488.4599999999987,132.79,185.27000000000007
2024-01-07,62803.55267220662,2589.57,2254.16,206825.51,3344.980000000002,126.88,172.85000000000008
2024-01-06,62803.55267220662,2489.05,2354.75,206825.51,3501.0899999999965,127.27,194.06
2024-01-05,62803.55267220662,2299.26,2386.28,206825.51,3603.080000000001,130.81,206.92999999999992
2024-01-04,62803.55267220662,2262.38,2381.32,206825.51,3583.929999999998,148.1,222.3100000000001
2024-01-03,62803.55267220662,2202.89,2366.09,206825.5,3578.4699999999943,154.41,211.17
2024-01-02,62803.55267220662,2199.03,2320.38,206825.5,3502.3,155.14,212.87000000000012
2024-01-01,62803.55267220662,2554.6,2450.42,206825.5,3404.099999999998,152.32000000000002,204.70000000000007
2023-12-31,59915.56133151297,2470.24,2252.43,206825.5,3371.8999999999983,141.95,194.40999999999997
2023-12-30,59915.56133151297,2639.27,2352.93,206825.5,3492.0099999999998,140.32,218.05999999999992
2023-12-29,59915.56133151297,2454.8,2310.28,206825.5,3472.8700000000017,140.06,225.78999999999968
2023-12-28,59915.56133151297,2505.22,2292.56,206825.5,3409.669999999998,131.5,222.31
2023-12-27,59915.56133151297,2522.97,2288.35,206825.5,3399.769999999999,124.66,222.5600000000001
2023-12-26,59915.56133151297,2544.09,2296.03,206825.5,3429.6800000000017,124.84,224.66000000000005
2023-12-25,59915.56133151297,2571.81,2231.63,206825.5,3325.4299999999994,124.79999999999998,222.17999999999984
2023-12-24,59915.56133151297,2559.46,2193.8,206825.5,3242.3100000000004,125.01,206.6599999999998
2023-12-23,59915.56133151297,2482.23,2274.98,206825.5,3386.25,133.89,228.85999999999996
2023-12-22,59915.56133151297,2567.04,2327.12,206825.5,3465.07,143.61,245.92999999999995
2023-12-21,59915.56133151297,2514.92,2277.61,206825.5,3399.2700000000004,136.72,246.33999999999983
2023-12-20,59915.56133151297,2326.39,2264.9,206825.5,3335.7,142.45000000000002,222.87999999999988
2023-12-19,59915.56133151297,2429.15,2238.84,206825.5,3255.4099999999976,147.40000000000003,208.2199999999998
2023-12-18,59915.56133151297,2587.27,2194.26,206825.5,3170.949999999994,136.37,212.35
2023-12-17,59915.56133151297,2577.01,2183.8,206825.5,3182.830000000003,136.92000000000002,184.3799999999998
2023-12-16,59915.56133151297,2628.54,2348.06,206825.5,3392.869999999998,135.41,214.14999999999992
2023-12-15,59915.56133151297,2530.44,2293.47,206825.5,3395.9200000000005,136.22999999999996,213.96999999999989
2023-12-14,59915.56133151297,2434.62,2256.88,206825.5,3321.879999999999,135.49000000000004,202.92999999999995
2023-12-13,59915.56133151297,2379.81,2318.95,206825.5,3311.7200000000003,135.42999999999998,206.63999999999996
2023-12-12,59915.56133151297,2464.94,2217.54,206825.5,3294.53,135.48,206.7100000000002
2023-12-11,59915.56133151297,2415.27,2163.31,206825.5,3209.330000000003,135.33999999999995,203.20000000000013
2023-12-10,59915.56133151297,2388.2,2089.8,206825.5,3048.8400000000006,135.28,182.4399999999999
2023-12-09,59915.56133151297,2452.22,2171.13,206825.5,3175.139999999998,134.76,199.16000000000017
2023-12-08,59915.56133151297,2325.8,2190.58,206825.5,3188.76,130.34,205.32999999999973
2023-12-07,59915.56133151297,2337.34,2119.92,206825.5,3113.4600000000023,121.47,199.8199999999999
2023-12-06,57115.04519081931,2295.72,2040.85,206825.5,2999.12,130.07999999999998,215.69
2023-12-05,57115.04519081931,2339.28,1969.47,206825.5,2897.700000000002,148.34,189.5199999999998
2023-12-04,57115.04519081931,2358.03,1962.63,206825.5,2875.4500000000003,147.79999999999998,181.21000000000004
2023-12-03,57115.04519081931,2401.38,1945.62,206825.5,2839.13,148.92,179.16
2023-12-02,57115.04519081931,2466.44,2041.37,206825.5,2973.8899999999994,148.91,176.91000000000008
2023-12-01,57115.04519081931,2483.87,2085.77,206825.5,3050.3999999999987,149.57,183.2
2023-11-30,57115.04519081931,2552.07,2131.73,206825.5,3042.650000000001,148.72,194.78000000000017
2023-11-29,57115.04519081931,2449.06,2140.09,206825.5,3126.0600000000013,148.53999999999996,183.7600000000002
2023-11-28,57115.04519081931,2406.46,2104.91,206825.5,3082.9399999999987,148.45000000000002,185.71000000000004
2023-11-27,57115.04519081931,2369.77,2060.58,206825.5,3037.5599999999995,148.54,196.58000000000007
2023-11-26,57115.04519081931,2350.32,2083.36,206825.5,3081.37,148.03,190.04000000000008
2023-11-25,57115.04519081931,2428.7,2211.35,206825.5,3274.1900000000014,148.52999999999997,205.54
2023-11-24,57115.04519081931,2436.57,2258.7,206825.5,3362.7800000000025,148.23,224.82999999999993
2023-11-23,57115.04519081931,2441.29,2291.44,206825.5,3442.959999999998,144.54999999999998,243.20999999999975
2023-11-22,57115.04519081931,2335.16,2307.14,206825.5,3464.0099999999993,149.41,234.29999999999984
2023-11-21,57115.04519081931,2365.52,2274.02,206825.5,3409.770000000003,149.1,228.11999999999983
2023-11-20,57115.04519081931,2510.14,2232.5,206825.5,3316.019999999997,148.61,225.38999999999984
2023-11-19,57115.04519081931,2448.34,2188.84,206825.5,3251.629999999998,148.50999999999996,207.13
2023-11-18,57115.04519081931,2398.75,2256.31,206825.5,3362.6799999999976,147.7,230.90999999999997
2023-11-17,57115.04519081931,2525.64,2184.19,206825.5,3268.829999999999,146.68,216.55999999999992
2023-11-16,57115.04519081931,2379.39,2137.74,206825.5,3162.1100000000006,146.51000000000002,223.73999999999992
2023-11-15,57115.04519081931,2314.63,2072.87,206825.5,3060.46,143.24,208.22000000000003
2023-11-14,57115.04519081931,2220.07,2003.32,206825.5,2948.479999999999,144.51,205.34000000000003
2023-11-13,57115.04519081931,2167.73,1861.44,206825.5,2735.109999999997,146.19,213.49999999999991
2023-11-12,57115.04519081931,2416.5,1921.23,206825.5,2818.6599999999967,146.5,215.1500000000001
2023-11-11,57115.04519081931,2594.04,2143.6,206825.5,3153.3800000000024,147.57,227.01999999999995
2023-11-10,57115.04519081931,2452.0,2312.98,206825.5,3416.5500000000006,147.71,241.1200000000001
2023-11-09,57115.04519081931,2584.78,2406.96,206825.5,3560.1900000000023,146.51999999999998,247.25999999999993
2023-11-08,57115.04519081931,2609.13,2429.25,206825.5,3566.7700000000013,143.97,258.25
2023-11-07,57115.04519081931,2712.85,2407.79,206825.5,3547.5099999999984,141.69,256.93000000000023
2023-11-05,57115.04519081931,2524.85,2410.56,206825.5,3477.1500000000005,142.15000000000003,237.08999999999992
2023-11-04,57115.04519081931,2448.58,2478.14,206825.5,3660.959999999999,141.75,262.97
2023-11-03,57115.04519081931,2528.32,2500.75,206825.5,3709.32,142.18999999999997,268.3599999999998
2023-11-02,57115.04519081931,2489.21,2486.91,206825.5,3690.7800000000034,139.05,280.32999999999953
2023-11-01,57115.04519081931,2321.58,2468.72,206825.5,3689.5900000000015,139.38000000000002,272.87
2023-10-31,54380.92744637903,2602.65,2452.3,206825.5,3659.85,139.06,300.7700000000001
2023-10-30,54380.92744637903,2573.5,2408.08,206825.5,3605.3399999999992,139.02,540.4300000000002
2023-10-29,54380.92744637903,2650.38,2396.52,206825.5,3556.9599999999987,138.69,269.43999999999994
2023-10-28,54380.92744637903,2484.5,2458.45,206825.5,3676.16,138.26999999999998,310.11999999999995
2023-10-27,54380.92744637903,2458.27,2452.36,206825.5,3673.819999999997,138.25,296.7200000000001
2023-10-26,54380.92744637903,2470.93,2466.99,206825.5,3670.32,138.18999999999997,309.37000000000035
2023-10-25,54380.92744637903,2331.26,2414.97,206825.5,3548.9500000000003,139.56,304.0699999999998
2023-10-24,54380.92744637903,2252.89,2314.1,206825.5,3380.8899999999994,143.71,296.5800000000001
2023-10-23,54380.92744637903,2474.42,2390.17,206825.5,3478.9699999999984,143.9,298.61999999999995
2023-10-22,54380.92744637903,2513.64,2412.57,206825.5,3528.21,149.30000000000004,304.36
2023-10-21,54380.92744637903,2459.52,2473.58,206825.5,3634.890000000001,148.11,320.14
2023-10-20,54380.92744637903,2489.23,2484.12,206825.5,3691.870000000001,149.11,333.69999999999976
2023-10-19,54380.92744637903,2462.77,2495.66,206825.5,3692.2800000000007,149.34,344.10000000000014
2023-10-18,54316.66744637903,2404.16,2458.23,206825.5,3620.2800000000047,148.91000000000005,355.57000000000005
2023-10-17,54316.66744637903,2430.87,2407.68,206825.5,3521.6200000000003,147.57,377.5100000000001
2023-10-16,54316.66744637903,2295.3,2464.14,207045.5,3604.85,147.86,425.8
2023-10-15,54316.66744637903,2451.1,2498.94,207045.5,3631.03,147.35,381.28000000000065
2023-10-14,54316.66744637903,2295.51,2549.3,207045.5,3756.640000000001,147.28000000000003,402.76999999999975
2023-10-13,54316.66744637903,2313.62,2556.9,207045.5,3765.1800000000017,147.16000000000005,418.9300000000002
2023-10-12,54316.66744637903,2299.63,2560.34,207045.5,3761.8600000000006,147.33,428.46
2023-10-11,54316.66744637903,2369.85,2551.79,207045.5,3767.0700000000006,147.04,441.11000000000007
2023-10-10,54316.66744637903,2273.69,2513.11,207045.5,3700.4200000000033,146.91,434.9499999999998
2023-10-09,54316.66744637903,2288.75,2516.28,207045.5,3682.649999999999,145.64,432.65
2023-10-08,54316.66744637903,2539.01,2486.06,206195.5,3611.440000000004,130.12,421.93000000000006
2023-10-07,54316.66744637903,2188.18,2488.11,206195.5,3594.6000000000004,123.14,454.8500000000008
2023-10-06,54316.66744637903,2105.19,2456.93,206195.5,3546.8699999999976,134.28,439.19
2023-10-05,54316.66744637903,2063.77,2449.69,206195.5,3496.73,143.78,426.77000000000015
2023-10-04,54316.66744637903,2009.95,2420.08,206195.5,3460.49,137.60000000000002,441.5700000000001
2023-10-03,51384.836677292355,2059.32,2339.06,206195.5,3362.029999999997,154.32,443.07
2023-10-02,51384.836677292355,2216.42,2232.22,206195.5,3194.5700000000024,158.92000000000002,439.89000000000016
2023-10-01,51384.836677292355,2227.55,2255.33,206195.5,3251.909999999993,158.73000000000002,424.26000000000033
2023-09-30,51384.836677292355,2088.59,2397.36,206195.5,3443.8,154.05000000000004,445.79000000000013
2023-09-29,51384.836677292355,2332.73,2415.58,206195.5,3526.3400000000024,148.89,464.0
2023-09-28,51384.836677292355,2138.61,2418.84,206195.5,3494.7600000000007,158.25,504.25000000000006
2023-09-27,51384.836677292355,2119.9,2401.7,206195.5,3500.1799999999994,153.42,533.2300000000001
2023-09-26,51384.836677292355,2168.47,2375.53,206195.5,3450.9799999999987,152.51999999999998,542.1300000000007
2023-09-25,51384.836677292355,2122.1,2243.52,206195.5,3250.3600000000006,152.62,544.6800000000006
2023-09-24,51384.836677292355,2087.59,2143.32,206195.5,3058.8499999999995,153.72,527.2799999999996
2023-09-23,51384.836677292355,2057.7599999999998,2285.2799999999997,206195.5,3282.3800000000033,157.55999999999997,558.0100000000004
2023-09-21,51384.836677292355,2125.84,2402.68,206195.5,3495.16,157.62,567.1100000000001
2023-09-20,51384.836677292355,2244.18,2348.3,206195.5,3432.360000000002,157.40999999999997,572.18
2023-09-19,51384.836677292355,2271.72,2296.36,206195.5,3276.05,157.81,578.1499999999996
2023-09-18,51384.836677292355,2011.92,2202.78,206195.5,3167.4799999999977,157.68000000000004,554.2699999999996
2023-09-17,51384.836677292355,2201.57,2181.88,206195.5,3079.9600000000014,153.59,497.44000000000034
2023-09-16,51384.836677292355,2131.25,2351.0099999999998,206195.5,3401.9899999999984,153.30999999999997,539.1000000000001
2023-09-15,51384.836677292355,2065.91,2476.08,206195.5,3631.129999999997,152.87,557.5200000000001
2023-09-14,51384.836677292355,2130.61,2537.4,206195.5,3758.910000000005,152.74999999999997,556.4300000000003
2023-09-13,51606.15627581403,2339.56,2457.2599999999998,206195.5,3620.6999999999975,152.77,551.4700000000004
2023-09-12,51606.15627581403,2282.14,2439.73,206195.5,3485.0100000000025,158.4,541.6500000000002
2023-09-11,51606.15627581403,2294.97,2422.7799999999997,206195.5,3318.7099999999964,158.92000000000002,514.3700000000001
2023-09-10,51606.15627581403,2150.61,2168.83,206195.5,3098.900000000001,159.11,492.5200000000001
2023-09-09,51606.15627581403,2191.83,2281.19,206195.5,3256.6799999999994,158.97,509.480000000001
2023-09-08,51606.15627581403,2177.83,2304.4,205895.5,3336.6599999999985,157.81,503.73000000000025
2023-09-07,51606.15627581403,2205.17,2374.87,205895.5,3422.65,147.36,510.4500000000005
2023-09-06,51606.15627581403,2239.6,2437.54,205895.5,3610.6899999999982,132.79,528.3600000000007
2023-09-05,51606.15627581403,2174.05,2480.61,205895.5,3650.2999999999993,131.47,579.0400000000008
2023-09-04,51606.15627581403,2241.83,2433.91,205895.5,3586.1200000000013,128.05,588.5400000000004
2023-09-03,51606.15627581403,2228.14,2500.32,205895.5,3645.9500000000007,128.13000000000002,601.7699999999999
2023-09-02,54406.90582482679,2019.28,2570.98,205895.5,3753.249999999999,128.07,658.41
2023-09-01,54406.90582482679,2132.36,2597.49,205895.5,3834.079999999999,131.08,680.2299999999998
2023-08-31,54406.90582482679,2243.49,2560.0,205895.5,3763.7799999999984,143.49999999999997,695.3599999999999
2023-08-30,54406.90582482679,2410.81,2502.52,205895.5,3715.08,129.34,709.0900000000007
2023-08-29,54406.90582482679,2191.72,2456.46,205895.5,3645.8699999999967,123.1,709.9200000000006
2023-08-28,54406.90582482679,2158.9900000000002,2392.98,205895.5,3477.159999999998,121.82,658.8200000000013
2023-08-27,54406.90582482679,2127.54,2342.44,205895.5,3420.799999999997,122.13,653.0000000000008
2023-08-26,54406.90582482679,2184.86,2385.13,205895.5,3485.1099999999974,121.36,675.9400000000002
2023-08-25,54406.90582482679,2236.11,2341.6,205895.5,3421.6399999999976,126.52,692.5800000000011
2023-08-22,54406.90582482679,2256.72,2383.91,205895.5,3510.0999999999995,125.52000000000002,751.6500000000002
2023-08-21,54406.90582482679,2221.95,2390.11,205895.5,3532.549999999997,123.95,745.6300000000011
2023-08-20,54406.90582482679,2215.01,2329.85,205895.5,3441.890000000001,129.5,686.4400000000011
2023-08-19,54406.90582482679,2072.12,2327.4900000000002,205895.5,3431.4100000000026,148.05999999999997,687.7699999999999
2023-08-18,54406.90582482679,2190.36,2370.64,205895.5,3507.5100000000007,150.03,703.2400000000004
2023-08-17,54406.90582482679,2206.63,2392.93,205895.5,3524.6800000000026,149.54000000000002,718.4300000000004
2023-08-16,54406.90582482679,2139.77,2394.48,205895.5,3535.0600000000013,148.84,727.2700000000012
2023-08-15,54406.90582482679,2250.43,2309.16,205895.5,3428.44,149.29,712.4500000000012
2023-08-14,54406.90582482679,2185.58,2364.83,205895.5,3444.619999999996,149.52,700.0300000000011
2023-08-13,54406.90582482679,2238.14,2233.27,205945.5,3287.830000000004,149.61,692.1500000000003
2023-08-12,54406.90582482679,2069.62,2307.6,205945.5,3404.729999999997,149.81,711.5300000000004
2023-08-11,54406.90582482679,2111.2,2359.69,205945.5,3495.2499999999995,149.39,752.8100000000013
2023-08-10,54406.90582482679,2027.37,2296.26,205945.5,3388.1099999999988,148.79999999999998,743.960000000001
2023-08-09,54406.90582482679,2135.31,2249.52,205945.5,3290.0799999999977,146.79999999999998,750.8400000000004
2023-08-08,54406.90582482679,2085.48,2166.42,205945.5,3145.330000000003,147.95,758.4700000000008
2023-08-07,54406.90582482679,2016.23,2061.74,205945.5,2966.870000000002,150.2,731.9500000000003
2023-08-06,54406.90582482679,2135.39,2054.66,205945.5,2918.149999999998,149.07000000000002,686.3399999999998
2023-08-05,54406.90582482679,2022.94,2167.71,205945.5,3117.2499999999977,148.63,715.78
2023-08-04,54406.90582482679,2011.58,2156.25,205945.5,3090.6000000000013,145.52,725.1800000000003
2023-08-03,54406.90582482679,1785.08,2070.16,205945.5,2978.579999999999,144.07000000000002,703.4500000000008
2023-08-02,54406.90582482679,1975.55,2024.36,205945.5,2929.7200000000003,142.93000000000004,681.3000000000011
2023-08-01,54406.90582482679,1840.75,2083.8,205945.5,3010.1600000000008,142.72,685.33
2023-07-31,57207.655373839545,2051.14,2066.98,205945.5,3018.450000000003,142.81,706.9400000000011
2023-07-30,57207.655373839545,2046.34,1923.5,205945.5,2804.06,142.20999999999998,683.7600000000008
2023-07-29,57207.655373839545,2060.45,1910.82,205945.5,2756.2900000000013,141.45,678.3800000000009
2023-07-28,57207.655373839545,2014.13,1970.61,205945.5,2900.3699999999985,142.73999999999998,679.5500000000012
2023-07-27,57207.655373839545,1979.45,2038.21,205945.5,3015.9199999999964,144.00999999999996,675.4600000000002
2023-07-26,57207.655373839545,2098.54,2111.21,205945.5,3084.15,143.55,647.8100000000005
2023-07-25,57207.655373839545,2216.2599999999998,2209.45,205945.5,3249.050000000001,140.11,639.3300000000008
2023-07-24,57207.655373839545,2106.23,2183.38,205945.5,3218.9199999999987,138.00000000000003,655.5700000000006
2023-07-23,57207.655373839545,2233.69,2070.89,205945.5,3031.6200000000044,141.19,608.44
2023-07-22,57191.86933064331,2138.13,2168.22,205945.5,3180.939999999999,130.92,579.3899999999996
2023-07-21,57191.86933064331,2035.81,2234.2599999999998,205945.5,3315.850000000001,126.33,586.24
2023-07-20,57191.86933064331,2114.43,2220.33,205945.5,3264.84,124.98,580.8799999999999
2023-07-19,57191.86933064331,1977.4,2169.09,205945.5,3184.440000000002,123.7,572.5500000000001
2023-07-18,57191.86933064331,1995.14,2209.29,205945.5,3253.5999999999967,119.55,562.4100000000004
2023-07-17,57191.86933064331,2206.6,2253.21,205945.5,3304.2100000000005,122.28,566.8200000000005
2023-07-16,57191.86933064331,2372.96,2145.15,205945.5,3145.0399999999986,121.38,522.5300000000001
2023-07-15,57191.86933064331,2259.64,2193.86,205945.5,3236.080000000001,121.7,543.53
2023-07-14,57191.86933064331,2245.18,2215.69,205945.5,3292.76,121.99,534.2
2023-07-13,57191.86933064331,2287.78,2199.78,205895.5,3332.1400000000017,118.54,495.90000000000015
2023-07-12,57191.86933064331,2255.8,2288.08,205895.5,3383.8200000000006,114.03000000000002,459.4699999999999
2023-07-11,57191.86933064331,2209.56,2239.65,205895.5,3323.2800000000007,111.86,415.91000000000014
2023-07-10,57191.86933064331,2196.17,2210.23,205895.5,3276.629999999998,111.99999999999996,376.4200000000001
2023-07-09,57191.86933064331,2105.85,2045.02,205895.5,2960.049999999998,117.82,432.20000000000016
2023-07-08,57191.86933064331,2072.78,2112.71,205895.5,3055.48,117.9,534.8099999999993
2023-07-07,57191.86933064331,2007.18,2170.73,205895.5,3212.2800000000025,117.61,539.28
2023-07-06,57191.86933064331,2059.79,2157.3,205895.5,3180.579999999998,116.42,535.6099999999999
2023-07-05,57191.86933064331,2156.16,2203.47,205895.5,3281.61,99.41000000000003,550.3899999999993
2023-07-04,56997.55948848322,2057.54,2294.11,205235.5,3382.5099999999998,104.03000000000002,566.12
2023-07-03,56997.55948848322,2427.02,2272.26,205235.5,3314.9500000000007,104.84999999999998,576.3100000000009
2023-07-02,56997.55948848322,2395.38,2122.11,205235.5,3087.85,104.31,560.190000000001
2023-07-01,56997.55948848322,2276.91,2139.68,205235.5,3090.2199999999993,105.48,556.5499999999998
2023-06-30,67611.25409459614,2398.35,2046.18,205235.5,2949.44,111.05,541.1399999999999
2023-06-29,67611.25409459614,2098.77,2096.05,205235.5,3035.520000000001,106.8,555.3800000000005
2023-06-28,67611.25409459614,2013.43,2176.29,205235.5,3152.420000000001,106.9,534.6800000000001
2023-06-27,67611.25409459614,2059.67,2187.83,205235.5,3203.290000000002,108.7,529.8800000000001
2023-06-26,67611.25409459614,2147.48,2136.37,205235.5,3120.4799999999987,108.02,512.9000000000003
2023-06-25,67611.25409459614,2181.28,2135.93,205235.5,3144.0699999999983,110.68999999999998,507.46000000000026
2023-06-24,67611.25409459614,2234.96,2333.95,205235.5,3468.380000000002,110.33999999999996,525.6800000000006
2023-06-23,67611.25409459614,2399.96,2383.28,205235.5,3560.7600000000025,109.79,548.8600000000007
2023-06-21,67611.25409459614,2353.54,2369.83,205235.5,3554.4299999999994,100.32,538.4700000000008
2023-06-20,67611.25409459614,2293.07,2348.47,205235.5,3497.0999999999976,98.81,533.9000000000004
2023-06-19,67611.25409459614,2270.97,2333.4,205235.5,3488.920000000001,97.53000000000002,497.57000000000033
2023-06-18,67611.25409459614,2225.64,2270.42,205235.5,3376.350000000003,96.25,485.93000000000006
2023-06-17,67611.25409459614,2244.718,2358.767,205235.5,3554.2,96.11,499.28
2023-06-16,67611.25409459614,2065.62,2357.09,205235.5,3568.1400000000017,96.17000000000002,485.97000000000014
2023-06-15,67611.25409459614,2262.49,2303.45,205235.5,3479.090000000001,101.21,526.9500000000006
2023-06-14,67611.25409459614,2233.7400000000002,2270.86,205235.5,3422.78,105.18999999999998,502.5200000000007
2023-06-13,67611.25409459614,2237.7,2343.17,205235.5,3502.089999999997,105.86,481.82000000000016
2023-06-12,67611.25409459614,2294.93,2371.31,205235.5,3539.84,105.98,448.1899999999998
2023-06-11,67611.25409459614,2303.27,2294.14,205235.5,3402.5599999999995,105.54,429.68000000000006
2023-06-10,67611.25409459614,2579.56,2389.76,205235.5,3535.139999999996,104.97,405.9699999999999
2023-06-09,67611.25409459614,2500.75,2458.88,205235.5,3672.1400000000017,105.39,383.29
2023-06-08,67611.25409459614,2345.35,2466.42,205235.5,3727.810000000002,105.67999999999998,365.49000000000007
2023-06-07,67611.25409459614,2429.92,2440.87,205235.5,3661.849999999999,106.41,378.60999999999984
2023-06-06,67611.25409459614,2293.54,2396.9,205235.5,3595.309999999999,106.61,411.08000000000015
2023-06-05,67611.25409459614,2310.7599999999998,2386.33,205235.5,3576.84,106.6,370.2300000000004
2023-06-04,67611.25409459614,2488.34,2273.23,205235.5,3365.2799999999997,111.31000000000002,363.14
2023-06-03,67611.25409459614,2374.94,2414.66,205235.5,3636.7,111.52,413.68999999999994
2023-06-02,67611.25409459614,2383.61,2326.14,205235.5,3486.5800000000004,111.45,418.83000000000015
2023-06-01,67611.25409459614,2423.06,2256.68,205235.5,3416.4500000000035,109.42,402.44
2023-05-31,75527.0,2626.63,2576.92,205235.5,3487.59,109.81,403.5600000000002
2023-05-30,75527.0,2622.18,2611.61,205235.5,3566.7000000000003,110.58999999999996,392.31
2023-05-29,75527.0,2666.73,2560.93,205235.5,3480.6000000000045,112.5,418.3
2023-05-28,75527.0,2499.87,2399.16,205235.5,3263.9800000000027,112.07,405.4699999999999
2023-05-27,75527.0,2544.11,2324.57,205235.5,3129.9700000000003,112.34,432.18000000000006
2023-05-26,75527.0,2628.66,2267.45,205235.5,3048.189999999996,112.07,429.16
2023-05-25,75527.0,2584.74,2400.79,205235.5,3250.6400000000003,111.84,402.25999999999993
2023-05-24,75527.0,2605.78,2530.42,205235.5,3438.1800000000003,111.56000000000002,424.7099999999997
2023-05-23,75527.0,2548.36,2738.2,205235.5,3738.34,111.39,424.51
2023-05-22,75527.0,2658.98,2712.24,205235.5,3704.36,111.75,398.7
2023-05-21,75527.0,2654.83,2708.16,205235.5,3637.33,110.43,393.83
2023-05-20,75527.0,2655.78,2775.44,205235.5,3744.79,107.13,402.72
2023-05-19,75527.0,2582.85,2809.09,205235.5,3788.95,107.26,391.45
2023-05-18,75527.0,2551.94,2694.69,205235.5,3580.41,106.54,398.14
2023-05-17,75527.0,2578.474,2807.364,205235.5,3743.11,111.25,384.61
2023-05-16,75527.0,2533.01,2698.31,205235.5,3614.29,114.31,363.91
2023-05-15,75527.0,2580.47,2587.1,205235.5,3454.63,115.7,349.86
2023-05-14,75527.0,2551.16,2520.81,205235.5,3368.23,115.26,322.38
2023-05-13,75527.0,2558.97,2679.74,205235.5,3586.89,113.02,331.6
2023-05-12,75527.0,2389.57,2687.52,205235.5,3624.89,112.98,323.16
2023-05-11,75527.0,2504.83,2678.39,205235.5,3642.81,112.99,323.79
2023-05-10,75527.0,2627.36,2681.11,205235.5,3612.67,109.96,320.68
2023-05-09,75527.0,2866.11,2615.65,205235.5,3538.05,102.7,348.1
2023-05-08,75527.0,2642.61,2521.7,205235.5,3392.78,103.69,344.45
2023-05-07,75527.0,2685.67,2370.76,205235.5,3188.91,108.59,330.34
2023-05-06,75527.0,2506.24,2410.39,205235.5,3276.83,121.81,345.94
2023-05-05,75527.0,2648.1,2392.56,205235.5,3206.87,109.14,366.76
2023-05-04,75527.0,2537.65,2317.0,205235.5,3066.13,112.88,356.06
2023-05-03,75527.0,2520.98,2274.79,205235.5,3016.03,115.47,342.57
2023-05-02,75527.0,2433.12,2235.01,205235.5,2915.21,118.37,331.85
2023-05-01,75527.0,2542.14,2206.63,205235.5,2857.93,114.3,297.99
2023-04-30,75527.0,2622.99,2366.06,205235.5,3135.22,115.29,282.72
2023-04-29,75527.0,2511.48,2569.4,205235.5,3466.17,120.02,294.46
2023-04-28,75527.0,2561.46,2626.88,205235.5,3583.8,112.84,307.71
2023-04-27,75527.0,2711.13,2693.93,205235.5,3623.94,99.69,305.44
2023-04-26,75527.0,2527.65,2669.94,205235.5,3596.36,97.92,293.21
2023-04-25,75527.0,2523.57,2663.94,205235.5,3576.97,97.83,282.99
2023-04-24,75527.0,2555.14,2580.26,205235.5,3467.3,98.2,292.94
2023-04-23,75527.0,2583.72,2444.95,205235.5,3264.24,98.58,273.4
2023-04-22,75527.0,2534.65,2612.94,205235.5,3557.38,98.38,301.56
2023-04-21,75527.0,2414.2400000000002,2700.97,205235.5,3658.88,97.91,351.43
2023-04-20,75527.0,2647.6,2798.9,205235.5,3776.8,105.1,372.02
2023-04-19,75527.0,2658.47,2785.67,205235.5,3812.02,122.61,341.25
2023-04-18,75527.0,2457.56,2834.98,205235.5,3879.21,121.14,339.42
2023-04-17,75458.43,2622.39,2770.76,205235.5,3780.64,122.04,329.78
2023-04-16,75458.43,2604.27,2736.89,205235.5,3651.14,120.74,296.66
2023-04-15,75458.43,2593.21,2752.44,205235.5,3717.9,121.9,306.01
2023-04-14,75458.43,2938.81,2784.93,205235.5,3762.65,122.15,287.98
